"","global","habitat","site","treatment","plot","trait","mean","variance","skewness","kurtosis"
"2148","global","heath","3","snowfence","E3SF","SLA",99.7449561719832,227.916236815198,1.07789731658432,0.694712772861893
"2149","global","heath","3","snowfence","E3SF","d13C",-28.1465,1.00393611111111,-0.898835575017472,0.288345888874126
"2150","global","heath","3","snowfence","E3SF","d15N",-6.3628,4.37597793939394,0.579669072868552,0.395701714747233
"2151","global","heath","3","snowfence","E3SF","dweight",0.042717,0.000111855137373737,0.60346037749848,-0.353978734531097
"2152","global","heath","3","snowfence","E3SF","fweight",0.0895025833333333,0.000612774682512626,0.770337938226369,0.00654150638372331
"2153","global","heath","3","snowfence","E3SF","height",7.54991666666667,14.0532947460718,2.19813050722043,5.64608254491908
"2154","global","heath","3","snowfence","E3SF","leafa",4.202246236685,0.948199251836084,0.213547674972023,-0.537078424729412
"2155","global","heath","3","snowfence","E3SF","wC",52.0467,3.8262586969697,-2.45718307201931,9.94192517816504
"2156","global","heath","3","snowfence","E3SF","wN",1.0312,0.117982383838384,1.60678001787756,1.54160272381041
"2157","global","heath","4","control","E4C","CN_ratio",55.0904964586,247.755109631116,-0.335223620820167,-0.171009802862335
"2158","global","heath","4","control","E4C","LDMC",0.442453003180718,0.00104806083614022,-2.48088985273835,13.0293359779483
"2159","global","heath","4","control","E4C","SLA",101.162301584799,744.270139859953,2.97163957926494,10.4763705229002
"2160","global","heath","4","control","E4C","d13C",-27.9339,0.778003828282828,-1.19390737803744,2.73401204566415
"2161","global","heath","4","control","E4C","d15N",-6.495,3.68243939393939,0.874672105134791,0.660197373507212
"2162","global","heath","4","control","E4C","dweight",0.0414643333333333,0.000228531874410774,0.102760290436713,-1.08813113938429
"2163","global","heath","4","control","E4C","fweight",0.0923608333333333,0.000701941451318743,0.316648786530156,-0.796827913789037
"2164","global","heath","4","control","E4C","height",6.97316666666667,6.48634060044893,2.43024238291925,14.2009198887688
"2165","global","heath","4","control","E4C","leafa",3.85679771895083,1.96132159030636,0.931786278274732,2.12596984995821
"2166","global","heath","4","control","E4C","wC",52.0669,4.57396908080808,-1.64144244819096,2.95134566265022
"2167","global","heath","4","control","E4C","wN",1.0265,0.208679545454545,4.986850216889,34.2120932542144
"2168","global","heath","4","snowfence","E4SF","CN_ratio",43.3661039966,298.037667457034,0.354013361867678,-1.20389190386745
"2169","global","heath","4","snowfence","E4SF","LDMC",0.424850850130642,0.00121027646849958,-0.0753607697056064,-0.79262172375523
"2170","global","heath","4","snowfence","E4SF","SLA",107.912596088778,315.822693170431,0.455815633472473,-0.637617546450404
"2171","global","heath","4","snowfence","E4SF","d13C",-28.8136,1.72110408080808,-0.235531238685333,-0.96357563226843
"2172","global","heath","4","snowfence","E4SF","d15N",-5.5099,4.80737271717172,0.342475908965341,-0.948675482391441
"2173","global","heath","4","snowfence","E4SF","dweight",0.0558435,0.00235722686108305,2.63636834650706,6.31964183088388
"2174","global","heath","4","snowfence","E4SF","fweight",0.118587416666667,0.0108808207260031,3.48204841121963,11.9111620037852
"2175","global","heath","4","snowfence","E4SF","height",10.1583333333333,39.6510213243547,1.84897151169482,4.66509443413257
"2176","global","heath","4","snowfence","E4SF","leafa",5.97292431864083,23.3920952104928,2.14586102397434,3.7811654120488
"2177","global","heath","4","snowfence","E4SF","wC",51.2399,2.68274443434343,0.264195742308055,-0.890331626687499
"2178","global","heath","4","snowfence","E4SF","wN",1.385,0.248053535353535,-0.0172268769244017,-1.53215583106667
"2179","global","heath","5","control","E5C","CN_ratio",56.2885005308,198.492441548557,-0.555296460474204,0.223919905001751
"2180","global","heath","5","control","E5C","LDMC",0.442033551684029,0.00138489635181595,-0.968367382116954,1.12388990416546
"2181","global","heath","5","control","E5C","SLA",95.1195900381787,346.011339427994,0.56145917973442,-0.0624970430169305
"2182","global","heath","5","control","E5C","d13C",-28.6006,1.84299357575758,-0.46979815484237,-1.11515548465995
"2183","global","heath","5","control","E5C","d15N",-7.2894,3.25665014141414,-0.181674230558929,1.41986861282117
"2184","global","heath","5","control","E5C","dweight",0.042765,0.000126219364478114,0.144839920871028,-0.83332568320615
"2185","global","heath","5","control","E5C","fweight",0.0942373333333333,0.000621745688103255,0.138033328164483,-0.554772392458621
"2186","global","heath","5","control","E5C","height",7.59566666666667,13.896438664422,1.96614609265336,5.30352471823794
"2187","global","heath","5","control","E5C","leafa",3.92717204061333,1.18979620856587,0.119740554485471,-0.756438521360241
"2188","global","heath","5","control","E5C","wC",51.5461,2.4322704949495,0.0167762866509923,-0.366941452393593
"2189","global","heath","5","control","E5C","wN",1.0063,0.0878437474747475,2.16403867533131,4.59931637168455
"2190","global","heath","5","snowfence","E5SF","CN_ratio",51.6939157216,284.562144277356,-0.310093026122857,-0.89797306491053
"2191","global","heath","5","snowfence","E5SF","LDMC",0.424988223891327,0.00183336806913696,-0.893983760780586,1.79574628832195
"2192","global","heath","5","snowfence","E5SF","SLA",100.141279095099,350.216164737214,0.846346232690571,0.441832606678359
"2193","global","heath","5","snowfence","E5SF","d13C",-28.3059,1.36170726262626,-0.949952865533799,0.332024158996814
"2194","global","heath","5","snowfence","E5SF","d15N",-5.9557,5.63178435353535,0.798348543438439,0.66696704535217
"2195","global","heath","5","snowfence","E5SF","dweight",0.05831975,0.00282892796247896,2.30092473208914,4.31950313225591
"2196","global","heath","5","snowfence","E5SF","fweight",0.122515416666667,0.0106817659699425,3.08138834856815,9.65497443119541
"2197","global","heath","5","snowfence","E5SF","height",9.00041666666667,29.081223870651,2.85613534973024,11.2380806227085
"2198","global","heath","5","snowfence","E5SF","leafa",5.16865163198417,12.6396796616126,2.89501032849594,8.46121068896555
"2199","global","heath","5","snowfence","E5SF","wC",51.1714,6.14563842424242,-2.23566991716675,8.64370692594185
"2200","global","heath","5","snowfence","E5SF","wN",1.163,0.209209090909091,1.063198440796,-0.222474414181557
"2201","global","ridge","1","control","X1C","CN_ratio",60.1576006451,513.176918279117,-0.555702760404375,-1.40101543418553
"2202","global","ridge","1","control","X1C","LDMC",0.466242691454878,0.00100155089114254,-0.392160480397873,-0.286619544141205
"2203","global","ridge","1","control","X1C","SLA",97.3322604427304,339.801198472262,-0.352369901793229,0.54790346641867
"2204","global","ridge","1","control","X1C","d13C",-29.0574,0.723550747474747,-0.686210501111431,-0.556544877701272
"2205","global","ridge","1","control","X1C","d15N",-5.2861,2.82598362626263,1.0955221048944,1.48081267756181
"2206","global","ridge","1","control","X1C","dweight",0.03538075,9.72535966540404e-05,0.619306285516001,-0.309674538698171
"2207","global","ridge","1","control","X1C","fweight",0.0728002333333333,0.000303413627863075,0.550013965570244,-0.141281748360433
"2208","global","ridge","1","control","X1C","height",3.01208333333333,2.20226623877666,4.40813493994402,28.4940309736973
"2209","global","ridge","1","control","X1C","leafa",3.41018710386917,0.763803594343029,-0.321899629784366,-0.515095983131976
"2210","global","ridge","1","control","X1C","wC",51.7438,1.63936723232323,-0.785528575901145,1.00252743790898
"2211","global","ridge","1","control","X1C","wN",0.9806,0.206278424242424,1.17913202244493,-0.250718440571204
"2212","global","ridge","1","snowfence","X1SF","CN_ratio",50.4396961268,431.255459558575,0.281241228627159,-1.45271809274113
"2213","global","ridge","1","snowfence","X1SF","LDMC",0.451049237428296,0.00122730448120653,-1.28957081860972,3.33981998078838
"2214","global","ridge","1","snowfence","X1SF","SLA",94.6958029702163,409.147005042296,0.474190172913106,-0.94205459376402
"2215","global","ridge","1","snowfence","X1SF","d13C",-29.593,0.750205050505051,0.211202876619266,-1.07784716556002
"2216","global","ridge","1","snowfence","X1SF","d15N",-5.3103,8.38680293939394,0.148071703906881,0.108314064295051
"2217","global","ridge","1","snowfence","X1SF","dweight",0.0379098333333333,0.00013878446181257,0.158172383744387,-0.892303969595575
"2218","global","ridge","1","snowfence","X1SF","fweight",0.0777764833333333,0.000569586922412739,0.903982889223301,0.584356648830152
"2219","global","ridge","1","snowfence","X1SF","height",3.96641666666667,5.44190159231201,2.6690789382316,8.1952649970836
"2220","global","ridge","1","snowfence","X1SF","leafa",3.41068699728167,0.984802549012832,0.298141055723176,-0.122074668398304
"2221","global","ridge","1","snowfence","X1SF","wC",50.8865,1.8135845959596,-1.03930209455298,3.3617972872954
"2222","global","ridge","1","snowfence","X1SF","wN",1.1565,0.232273484848485,0.59424020225603,-1.19973285716171
"2223","global","ridge","2","control","X2C","CN_ratio",58.2459996869,426.793791104743,-0.416539249913499,-1.49331249735378
"2224","global","ridge","2","control","X2C","LDMC",0.454374575757315,0.00422601463026175,-3.54777820109076,17.1523212841482
"2225","global","ridge","2","control","X2C","SLA",90.8716602838878,469.356653259665,-0.557974260791789,0.844537396705209
"2226","global","ridge","2","control","X2C","d13C",-28.7762,0.497779353535353,-1.16203960651624,1.4866939170044
"2227","global","ridge","2","control","X2C","d15N",-5.318,2.29246060606061,1.44666703249915,3.41309893209157
"2228","global","ridge","2","control","X2C","dweight",0.0359961666666667,9.31252376823794e-05,-0.138104378157793,-0.0424103450603894
"2229","global","ridge","2","control","X2C","fweight",0.076336725,0.000484482576687079,0.259713868673532,-0.403463875327907
"2230","global","ridge","2","control","X2C","height",3.30558333333333,5.15873464506173,2.62572067850416,8.68180129911081
"2231","global","ridge","2","control","X2C","leafa",3.18395370940417,0.876174996919598,-0.229012316520961,-0.0285242170221651
"2232","global","ridge","2","control","X2C","wC",51.4989,1.88602201010101,-1.17971152613047,1.23561849525176
"2233","global","ridge","2","control","X2C","wN",0.9074,0.133896202020202,1.25991785144815,-0.0733695902181313
"2234","global","ridge","2","snowfence","X2SF","CN_ratio",52.0930469381,514.484104878238,0.222043932691564,-1.54957534470027
"2235","global","ridge","2","snowfence","X2SF","LDMC",0.451898257204218,0.00104431833120677,-0.352268550688017,-0.627714669694992
"2236","global","ridge","2","snowfence","X2SF","SLA",98.7092674777363,634.899015186427,-0.807839972987547,0.20346559610207
"2237","global","ridge","2","snowfence","X2SF","d13C",-29.3538,0.922932888888889,-0.288783800034381,-1.12412283098652
"2238","global","ridge","2","snowfence","X2SF","d15N",-4.8787,3.7493892020202,0.871688282776395,0.640295586687814
"2239","global","ridge","2","snowfence","X2SF","dweight",0.0306438333333333,8.87355269640853e-05,0.442849963939891,-0.232385583313325
"2240","global","ridge","2","snowfence","X2SF","fweight",0.0704185083333333,0.000349948512055205,0.0336797607096808,-0.381486193909796
"2241","global","ridge","2","snowfence","X2SF","height",3.44241666666667,7.6665601781706,2.78616385556301,7.97577061998673
"2242","global","ridge","2","snowfence","X2SF","leafa",3.14665731922167,1.09095784843108,0.0950727539843091,-0.259201491917331
"2243","global","ridge","2","snowfence","X2SF","wC",51.0816,2.49531256565657,-0.482730528516823,-0.408686452568628
"2244","global","ridge","2","snowfence","X2SF","wN",1.2256,0.292065292929293,0.236069750957668,-1.71709370864536
"2245","global","ridge","3","control","X3C","CN_ratio",51.9531987625,516.377862605844,0.143488771430635,-1.74573490908224
"2246","global","ridge","3","control","X3C","LDMC",0.447830857725426,0.00129913000735269,-0.00775199964601073,-0.841134222595477
"2247","global","ridge","3","control","X3C","SLA",107.524693327082,341.446515548531,-0.0380991100532919,-1.14931555149344
"2248","global","ridge","3","control","X3C","d13C",-29.5539,1.01406241414141,0.221198805296773,-1.2454544510648
"2249","global","ridge","3","control","X3C","d15N",-4.6868,3.31212096969697,0.653205019792816,-0.105328408243171
"2250","global","ridge","3","control","X3C","dweight",0.03141725,0.000130595980997475,0.566713478255665,-0.196999574101491
"2251","global","ridge","3","control","X3C","fweight",0.067928675,0.000380643143954756,0.324854543470454,-0.143035571541797
"2252","global","ridge","3","control","X3C","height",3.24566666666667,4.28274758698092,3.12757540143312,12.7271296350979
"2253","global","ridge","3","control","X3C","leafa",3.11584546677833,0.766650712609614,0.336133328888586,0.0149077407413798
"2254","global","ridge","3","control","X3C","wC",50.9788,1.84590763636364,0.256465443245839,-1.23602942379889
"2255","global","ridge","3","control","X3C","wN",1.2478,0.228748646464646,0.0196154764034391,-1.47906526114931
"2256","global","ridge","3","snowfence","X3SF","CN_ratio",61.8260240152,454.259295560579,-0.770804886368124,-1.00271003352715
"2257","global","ridge","3","snowfence","X3SF","LDMC",0.461287816191038,0.000929373746502768,-0.436111891379257,-0.213170268854606
"2258","global","ridge","3","snowfence","X3SF","SLA",97.0462045973081,377.286583807692,-0.048686255475366,0.273975955232002
"2259","global","ridge","3","snowfence","X3SF","d13C",-29.2236,0.981411151515152,-0.409277522664965,-1.17868694759213
"2260","global","ridge","3","snowfence","X3SF","d15N",-4.6937,5.09853667676768,1.21762785978058,1.241331085275
"2261","global","ridge","3","snowfence","X3SF","dweight",0.0341075,9.01464162457913e-05,0.170062241313056,-0.0760503456020745
"2262","global","ridge","3","snowfence","X3SF","fweight",0.074677725,0.000512785751821759,0.185330998324038,-0.695737949740433
"2263","global","ridge","3","snowfence","X3SF","height",3.07908333333333,3.89623526234568,3.49202682650772,16.5066119372538
"2264","global","ridge","3","snowfence","X3SF","leafa",3.37715261292333,1.16387639352257,-0.163401704040796,-0.148961923788009
"2265","global","ridge","3","snowfence","X3SF","wC",51.198,2.29889090909091,-0.430606210996822,-0.281225302532656
"2266","global","ridge","3","snowfence","X3SF","wN",0.9887,0.224536676767677,1.15864194851532,-0.372336935759987
"2267","global","ridge","4","control","X4C","CN_ratio",63.08462150661,511.16760106515,-0.967155540818343,-0.496895815276758
"2268","global","ridge","4","control","X4C","LDMC",0.467660715720378,0.00115908161004692,-0.527452005584306,-0.320289417464239
"2269","global","ridge","4","control","X4C","SLA",94.8567566466427,223.777094519123,0.968124850145426,0.297024804633731
"2270","global","ridge","4","control","X4C","d13C",-28.9573,0.780104757575758,-0.668490226574304,-0.536253445363763
"2271","global","ridge","4","control","X4C","d15N",-5.3439,2.00280786868687,0.78856993552678,-0.187207435407503
